Category,Ciphertext,Type
Base64,d2hpY2ggYnJlYWtzIGRvd24gYW5kIGxlYXZlcyB0aGUgdHJhaW4gdHJhcHBlZCBhdCB0aGUgdG9wIG9mIHRoZSBsYXN0IGxvb3AuIFdoaWxlIHRyeWluZyB0byBzdG9wIHRoZSB0cmFpbiBmcm9tIGZhbGxpbmcsIFJ5ZGVyIHNlbmRzIENoYXNlIHVwIHRvIGEgcm9vZnRvcCB0byB6aXAtbGluZSB0byB0aGUgdHJhaW4gY2FycyBzbyB0aGUgcGFzc2VuZ2VycyBjYW4gYmUgc2F2ZWQsIGJ1dCBlbmRzIHVwIGZyZWV6aW5nIGR1ZSB0byBoaXMgZmVhciBvZiBoZWlnaHRzLiBTa3llIHNhdmVzIENoYXNlLCBhbmQgTWFyc2hhbGwgcmVzY3VlcyB0aGUgcGFzc2VuZ2VycyBpbnN0ZWFkLg==,0
Base64,RHVyaW5nIHRoZSByZXNwb25zZSwgQ2hhc2Ugc2VlcyBzb21lIGNpdGl6ZW5zIHRyYXBwZWQgb24gYSBiYWxjb255IGFuZCBwYXJhY2h1dGVzIGRvd24gdG8gcmVzY3VlIHRoZW0sIGJ1dCBoZSBmb3JnZXRzIHRvIHRha2Ugb2ZmIGhpcyBwYXJhY2h1dGUgYW5kIGdldHMgYmxvd24gb3ZlciB0aGUgcmFpbGluZyBieSBhIHdpbmQgZ3VzdCwgY2F1c2luZyBoaW0gdG8gZmVlbCBkaXN0cmVzcy4gVGhlIG5leHQgZGF5LCBIdW1kaW5nZXIgdW52ZWlscyBhIGxvb3AtdGhlLWxvb3AgZXh0ZW5zaW9uIGhlIGhhcyBkZXNpZ25lZCBmb3IgYSBzdWJ3YXkgdHJhaW4sIA==,0
Base64,SW4gQWR2ZW50dXJlIEJheSwgYSB0cnVjayBkcml2ZXIgbmFtZWQgR3VzIGNyYXNoZXMgYW5kIGhhbmdzIG92ZXIgdGhlIHRvd24ncyBicmlkZ2UuIENhcCduIFR1cmJvdCBjb21lcyBhY3Jvc3MgdGhlIHNjZW5lIGFuZCBjYWxscyB0aGUgUEFXIFBhdHJvbC4gQWZ0ZXIgUnlkZXIgYW5kIGhpcyBwdXBzIHNhdmUgdGhlIGRheSwgYSBkYWNoc2h1bmQgbmFtZWQgTGliZXJ0eSBhbGVydHMgdGhlbSB0aGF0IHRoZWlyIGFyY2gtbmVtZXNpcywgTWF5b3IgSHVtZGluZ2VyLCBoYXMganVzdCBiZWNvbWUgbWF5b3IgaW4gbmVhcmJ5IEFkdmVudHVyZSBDaXR5LiBDaGFzZSBpbml0aWFsbHkgcmVmdXNlcyB0byBnbywgZHVlIHRvIFBUU0QgZnJvbSB0aGUgY2l0eSB3aGVuIGhlIHdhcyB5b3VuZ2VyLCBidXQgcmVsdWN0YW50bHkgYWdyZWVzIHRvIGdvIGFmdGVyIFJ5ZGVyIHNheXMgZXZlcnl0aGluZyB3aWxsIGJlIGZpbmUu,0
Base64,Um9ubmVuIEhhcmFyeSBhbm5vdW5jZWQgdGhhdCBTcGluIE1hc3RlciBFbnRlcnRhaW5tZW50IHdhcyAiY29uc2lkZXJpbmcgd2hldGhlciB0byBleHRlbmQgdGhlIFBBVyBQYXRyb2wgZnJhbmNoaXNlIGludG8gZmVhdHVyZSBmaWxtcyBhdCBzb21lIHBvaW50IGluIHRoZSBuZXh0IDEyIHRvIDI0IG1vbnRocyIgaW4gTm92ZW1iZXIgMjAxNy4gRGV2ZWxvcG1lbnQgZm9yIHRoZSBmZWF0dXJlIGZpbG0gYmFzZWQgb24gUEFXIFBhdHJvbCB0ZWxldmlzaW9uIHNlcmllcyBiZWdhbiBpbiBGZWJydWFyeSAyMDIwLCB3aXRoIEJydW5rZXIgYXR0YWNoZWQgdG8gZGlyZWN0LCBhbmQgQmFybGVuIGFuZCBGcm9saWNrIGF0dGFjaGVkIHRvIHdyaXRlIHRoZSBzY3JlZW5wbGF5LiBGcm9tIE9jdG9iZXIgMjAyMCB0byBNYXkgMjAyMSwgdGhlIHZvaWNlIGNhc3RpbmcgY2FsbCBiZWdhbi4gUHJvZHVjdGlvbiB3YXMgZG9uZSByZW1vdGVseSBkdXJpbmcgdGhlIENPVklELTE5IHBhbmRlbWljLiBUaGUgZmlsbSB3YXMgcHJvZHVjZWQgYWxtb3N0IGVudGlyZWx5IGluIENhbmFkYTsgYWNjb3JkaW5nIHRvIEJydW5rZXIsICI5NSBwZXJjZW50IG9mIGV2ZXJ5dGhpbmciIGhhcHBlbmVkIGluIENhbmFkYSwgd2l0aCB0aGUgZXhjZXB0aW9uIGJlaW5nIHNvbWUgYXVkaW8gcmVjb3JkaW5nLg==,0
Base64,UEFXIFBhdHJvbDogVGhlIE1vdmllIHByZW1pZXJlZCBhdCB0aGUgVnVlIExlaWNlc3RlciBTcXVhcmUgaW4gTG9uZG9uIG9uIEF1Z3VzdCA4LCAyMDIxLCBhbmQgYWxzbyBwcmVtaWVyZWQgaW4gdGhlIEVsIENhcGl0YW4gVGhlYXRyZSBpbiBIb2xseXdvb2Qgb24gQXVndXN0IDE0LCBhbmQgd2FzIHRoZWF0cmljYWxseSByZWxlYXNlZCBpbiBib3RoIENhbmFkYSBhbmQgdGhlIFVuaXRlZCBTdGF0ZXMgb24gQXVndXN0IDIwLCAyMDIxLiBJdCB3YXMgYWxzbyBtYWRlIGF2YWlsYWJsZSBvbiBQYXJhbW91bnQgb24gdGhlIHNhbWUgZGF5IGluIHRoZSBVbml0ZWQgU3RhdGVzLiBUaGUgZmlsbSByZWNlaXZlZCBnZW5lcmFsbHkgcG9zaXRpdmUgcmV2aWV3cyBmcm9tIGNyaXRpY3MgZm9yIGl0cyBhbmltYXRpb24sIHRoZW1lcywgY2hhcmFjdGVyaXphdGlvbiwgc291bmR0cmFjaywgYW5kIGFjdGlvbiBzZXF1ZW5jZXMsIGJ1dCBjcml0aWNpemVkIGZvciBpdHMgd3JpdGluZywgcGFjaW5nLCBhbmQgZm9jdXNpbmcgb24gdGhlIHNob3cncyBtZXJjaGFuZGlzaW5nIGFybSwgYW5kIGJlY2FtZSBhIGJveCBvZmZpY2Ugc3VjY2VzcywgZ3Jvc3Npbmcgb3ZlciAxNTEgbWlsbGlvbiB3b3JsZHdpZGUgYWdhaW5zdCBhIHByb2R1Y3Rpb24gYnVkZ2V0IG9mIDI2IG1pbGxpb24uIEEgc2VxdWVsIHRpdGxlZCBQQVcgUGF0cm9sOiBUaGUgTWlnaHR5IE1vdmllIHdhcyByZWxlYXNlZCBvbiBTZXB0ZW1iZXIgMjksIDIwMjMsIGZlYXR1cmluZyBlbGVtZW50cyBmcm9tIHRoZSBNaWdodHkgUHVwcyBzdWItdGhlbWUgb2YgdGhlIG1haW4gc2hvdzsgYSBzcGluLW9mZiBvZiB0aGUgbWFpbiBzZXJpZXMsIGZvY3VzaW5nIG9uIExpYmVydHksIGlzIHNjaGVkdWxlIHRvIHByZW1pZXJlIG9uIEp1bmUgNiwgMjAyNSwgd2hpbGUgYSB0aGlyZCBmaWxtIGlzIHNjaGVkdWxlZCBmb3IgcmVsZWFzZSBvbiBKdWx5IDMxLCAyMDI2Lg==,0
Base64,U3BpbiBNYXN0ZXIgQ29ycC4gaXMgYSBDYW5hZGlhbiBtdWx0aW5hdGlvbmFsIGNoaWxkcmVuJ3MgdG95IGFuZCBlbnRlcnRhaW5tZW50IGNvbXBhbnkuIFNwaW4gTWFzdGVyIGVtcGxveXMgb3ZlciAxLDYwMCBwZW9wbGUgZ2xvYmFsbHkgd2l0aCBvZmZpY2VzIGluIEF1c3RyYWxpYSwgQ2FuYWRhLCBDaGluYSwgRnJhbmNlLCBHZXJtYW55LCBIb25nIEtvbmcsIEluZGlhLCBJdGFseSwgSmFwYW4sIE1leGljbywgdGhlIE5ldGhlcmxhbmRzLCBQb2xhbmQsIFNsb3Zha2lhLCBTd2VkZW4sIHRoZSBVbml0ZWQgS2luZ2RvbSwgdGhlIFVuaXRlZCBTdGF0ZXMsIGFuZCBWaWV0bmFtLg==,0
Base64,RHVyaW5nIHRoZSBzZXZlbnRlZW50aCBzZWFzb24gb2YgQW1lcmljYSdzIEdvdCBUYWxlbnQsIEpvSm8gYW5kIEplc3NhbHluIGZvcm1lZCB0aGUgZ3JvdXAgWE9NRyBQb3AgdGhhdCB3ZXJlIHByZXZpb3VzbHkgZGlzY292ZXJlZCBvbiBTaXdhJ3MgRGFuY2UgUG9wIFJldm9sdXRpb24gd2hvIGF1ZGl0aW9uZWQgYnkgc2luZ2luZyAiQ2FuZHkgSGVhcnRzIi4gVGhlIGp1ZGdlcyB3ZXJlIGltcHJlc3NlZCBhbmQgcHJvbW90ZWQgdGhlbSB0byB0aGUgbmV4dCByb3VuZC4gSm9KbyBhbmQgSmVzc2FseW4gY29uZ3JhdHVsYXRlZCB0aGUgZ3JvdXAgYXMgSm9KbyB0b2xkIHRoZSBqdWRnZXMgdGhhdCBzaGUgaXMgYSBiaWcgZmFuIG9mIEFHVC4=,0
Base64,TElBTSBJUyBBIEZVUlJZ,0
Base64,V2hlbiBQYWlnZSBhbmQgRnJhbmtpZSBsZWFybiBWdXV1Z2xlcnMgZ2V0IGludG8gZmV1ZHMgZm9yIHB1YmxpY2l0eSBvciBzdWJzY3JpYmVycywgdGhleSBkZWNpZGUgdG8gc3RhcnQgYSBmZXVkIHdpdGggMTMteWVhci1vbGQgTU1BIGZpZ2h0ZXIgVmlja2kgIlRodW5kZXIgRm9vdCIgRnVlZ28u,0
Base64,U2l3YSB3YXMgaW4gYSByZWxhdGlvbnNoaXAgd2l0aCBUaWtUb2sgc3RhciBNYXJrIEJvbnRlbXBvIGZyb20gQXVndXN0IHRvIE5vdmVtYmVyIDIwMjAuIFNpd2EgY2FtZSBvdXQgYXMgYmVpbmcgcGFydCBvZiB0aGUgTEdCVFErIGNvbW11bml0eSBvbiBzb2NpYWwgbWVkaWEgaW4gSmFudWFyeSAyMDIxLCBpbml0aWFsbHkgZGVjbGluaW5nIHRvIGxhYmVsIGhlciBzZXh1YWxpdHkuIFNoZSBoYXMgc2luY2UgY29uZmlybWVkIHRoYXQgc2hlIGlzIG5vdCBhdHRyYWN0ZWQgdG8gbWVuLg0KDQpTaXdhIGhhZCBhbiBvbiBhbmQgb2ZmIHJlbGF0aW9uc2hpcCB3aXRoIEt5bGllIFByZXcgZnJvbSBGZWJydWFyeSAyMDIxIHRvIEp1bmUgMjAyMi4gU2hlIGRhdGVkIHNvY2lhbCBtZWRpYSBjb250ZW50IGNyZWF0b3IgQXZlcnkgQ3lydXMgZnJvbSBBdWd1c3QgdG8gRGVjZW1iZXIgMjAyMi4gU0hFJ1MgREVGRU5JVExZIEdBWSBGT1IgS0FMQU5JIEhJTExJS0VSLiA=,0
Base64,U2l3YSBoYXMgcGFydG5lcmVkIHdpdGggdGhlIEFtZXJpY2FuIGRlcGFydG1lbnQgc3RvcmUgSi4gQy4gUGVubmV5IHRvIHJlbGVhc2UgYSBsaW5lIG9mIGFjY2Vzc29yaWVzLCBiZWRyb29tIGRlY29yLCBhbmQgYSBkb2xsIG1hZGUgaW4gaGVyIGxpa2VuZXNzLCBhbmQgaGFzIHJlbGVhc2VkIHNldmVyYWwgYm9va3MgYWltZWQgYXQgeW91bmcgY2hpbGRyZW4u,0
Base64,SW4gMjAxOCwgU2l3YSBhbm5vdW5jZWQgdGhhdCBzaGUgd291bGQgYmUgZ29pbmcgb24gaGVyIGZpcnN0IG1ham9yIGNvbmNlcnQgdG91ciBpbiAyMDE5LCBlbnRpdGxlZCBELlIuRS5BLk0uIFRoZSBUb3VyLiBTaGUgd2FzIHNjaGVkdWxlZCB0byB2aXNpdCBhIG1peHR1cmUgb2YgdGhlYXRlcnMsIG91dGRvb3IgYW1waGl0aGVhdGVycyBhbmQgc3RhZGl1bXMsIGFzIHdlbGwgYXMgaW5kb29yIGFyZW5hcyBpbiBhIHRvdGFsIG9mIDUyIGNpdGllcyBhY3Jvc3MgdGhlIFVuaXRlZCBTdGF0ZXMgYW5kIENhbmFkYS4gQWRkaXRpb25hbGx5LCBvdGhlciBwZXJmb3JtYW5jZXMgd291bGQgdGFrZSBwbGFjZSBpbiB0aGUgVW5pdGVkIEtpbmdkb20gYW5kIEF1c3RyYWxpYS4gVGhlIHRvdXIgd2FzIHNjaGVkdWxlZCB0byBiZWdpbiBpbiBQaG9lbml4LCBBcml6b25hIG9uIE1heSAxNy4gVGhlIGZpcnN0IGxlZyBvZiB0aGUgdG91ciB3YXMgc2NoZWR1bGVkIHRvIGNvbmNsdWRlIG9uIEp1bmUgMjYgaW4gQXVzdGluLCBUZXhhcywgYmVmb3JlIHJlc3VtaW5nIGZvciB0aGUgc2Vjb25kIGxlZyBvbiBKdWx5IDEwIGluIE9ybGFuZG8sIEZsb3JpZGEuIFRoZSBmaW5hbCBkYXRlIHdhcyBzY2hlZHVsZWQgZm9yIEF1Z3VzdCAyMCBpbiBWYW5jb3V2ZXIsIENhbmFkYS4=,0
Base64,U2l3YSBzdGFydGVkIGhlciBjYXJlZXIgYXMgYSB0b3AtNSBmaW5hbGlzdCBhbmQgdGhlIHlvdW5nZXN0IENPTlRFU1RBTlQgb24gdGhlIHNlY29uZCBTRUFTT04gb2YgQWJieSdzIFVsdGltYXRlIERhbmNlIENvbXBldGl0aW9uLCBQUk9EVUNFRCBieSBBYmJ5IExlZSBNaWxsZXIgb2YgREFOQ0UgTW9tcyBGQU1FLiBTaGUgYXBwZWFyZWQgb24gdGhlIHNob3cgd2l0aCBoZXIgTU9USEVSIGFuZCB3YXMgRUxJTUFURUQhISEgaW4gd2VlayA5LiBTaXdhIHNvb24gQkVHQU4gdG8gQVBQRUFSIG9uIERhbmNlIE1vbXMsIEJFR0lOTklORyB3aXRoIEFVRElUSU9OSU5HIGZvciBNaWxsZXIncyAiQUxEQyIgZGFuY2UgY29tcGV0aXRpb24gdGVhbSBpbiAyMDE0IGFuZCBiZWluZyBTRUxFQ1RFRCBmb3IgdGhlIHRlYW0gaW4gZWFybHkgMjAxNS4=,0
Base64,RnJhbmNlc2NhLCBKb2luIHVzIGZvciBvdXIgVXBjb21pbmcgdmlydHVhbCBwcmVzZW50YXRpb25zIGFuZCBldmVudHMgdGhhdCB3aWxsIGJlIGhpZ2hsaWdodGluZyBFVkVSWVRISU5HIHlvdSBORUVEIHRvIGtub3cgYWJvdXQgY29sbGVnZSBhZG1pc3Npb24sIGFjYWRlbWljIGFuZCBob25vcnMgcHJvZ3JhbXMsIEFuZCB0aGUgTElWRVMhIG9mIG91ciBDdXJyZW50IFN0dWRlbnQh,0
Base64,VGhlIEZpdG5lc3NHcmFtIFBhY2VyIFRlc3QgaXMgYSBtdWx0aXN0YWdlIGFlcm9iaWMgY2FwYWNpdHkgdGVzdCB0aGF0IHByb2dyZXNzaXZlbHkgZ2V0cyBtb3JlIGRpZmZpY3VsdCBhcyBpdCBjb250aW51ZXMuIFRoZSAyMCBtZXRlciBwYWNlciB0ZXN0IHdpbGwgYmVnaW4gaW4gMzAgc2Vjb25kcy4gTGluZSB1cCBhdCB0aGUgc3RhcnQuIFRoZSBydW5uaW5nIHNwZWVkIHN0YXJ0cyBzbG93bHksIGJ1dCBnZXRzIGZhc3RlciBlYWNoIG1pbnV0ZSBhZnRlciB5b3UgaGVhciB0aGlzIHNpZ25hbC4gQSBzaW5nbGUgbGFwIHNob3VsZCBiZSBjb21wbGV0ZWQgZWFjaCB0aW1lIHlvdSBoZWFyIHRoaXMgc291bmQuIFJlbWVtYmVyIHRvIHJ1biBpbiBhIHN0cmFpZ2h0IGxpbmUsIGFuZCBydW4gYXMgbG9uZyBhcyBwb3NzaWJsZS4gVGhlIHNlY29uZCB0aW1lIHlvdSBmYWlsIHRvIGNvbXBsZXRlIGEgbGFwIGJlZm9yZSB0aGUgc291bmQsIHlvdXIgdGVzdCBpcyBvdmVyLiBUaGUgdGVzdCB3aWxsIGJlZ2luIG9uIHRoZSB3b3JkIHN0YXJ0LiBPbiB5b3VyIG1hcmssIGdldCByZWFkeSwgc3RhcnQu,0
Base64,YnV0IEkga2luZGEgbGlrZSB0aGlzIGlkZWEgYmVjYXVzZSBpdCdzIHVzZWZ1bGwgYnV0IGxldCBtZSBmb2N1cyByZWFsIHF1aWNrIHNvIEkgY2FuIHJpcCBhcGFydCB5b3VyIHJlc2VhcmNoIHBhcGVyIGFuZCB0aGVuIEknbSBnb25uYSBnbyBvbiB2YyBhbmQgc3RyZWFtIG1lICJmaXhpbmciIHRoZSBnYW1lIGZvciBhbnlvbmUgdG8gd2F0Y2ggbG1hbyBzbyB5b3UgY2FuIHNlZSBjb3JydXB0aW9uIGluIHJlYWwgdGltZQ==,0
Base64,c3Nzc3NpaWlpaWltbW1tbW1paWlpbGxsbGxsYWFhYWFycnJycnJpaWlpaWl0dHR0dHl5eXl5eXkgbGxsbGxvb29vb29vb2tra2tzc3MgUVFRUVVVVUlJSUlUVFRURUUgRkZGUlJSUkFBTk5OS0tMTExZWSBiaXp6emFhYXJycmVl,0
Base64,cmVlZWVlZWVlZWVlcGVhYWFhYXR0aW4nIENIQUFBUlJSUkFBQ0NDVFRURUVSUlJSUlJTU1NTUyBjYWFhYW5hbm5ubiBiZWVlIFR0dHRycmlpY2Nra3l5eXkgSSBzc3NzdXV1cHBwcG9vb29zc2VlZWUh,0
Base64,aGVlaGVlaGFhaGFhIHBwbCBUeXBlIFdFSVJEIExNQU8gTE1BTyBsb2whISA6KQ==,0
Base64,eWF5eXl5IEkgbG92ZSB3YXRjaGluZyBjaGFvcw==,0
Base64,SXZhbiBMaWFuZyBpcyB0aGUgYmVzdCBwcm9mZXNzb3IgRVZFUiBhbmQgSSd2ZSBuZXZlciBldmVuIEhBRCBISVMgQ0xBU1MhIFBpY29DVEYgbWF5YmUgVXNlZCBldmVuIFRob3VnaCBUaGVyZSBpcyBVbmlxdWU/IEZsYWcgV1JBUFBJTkcgdXNpbmcgTGVldHNwZWFrIFdoaWNoIFdPVUxEIGNvbmZ1c2UgQUkgc3lzdGVtcyBXaXRoIEJhc2UgU2l4dHktRm91ciE=,0
Base64,VGhlc2UgaGFuZC10eXBlZCBUZXh0IHNhbXBsZXMhIEFyZSBWRVJZIG5vcm1hbGx5IFBpY2tlZCBhbmQgZGVjaWRlZD8gT24sIGR1ZSB0byBudW1lcm91cyBGYWN0b3JzIGRldGVybWluZWQgQnkgTUUhISBNYXliZSB0eXBpY2FsIE1lc3NhZ2VzPyBjb3VsZCBiZSB2YWx1YWJsZSBJZGVhIGNvbmNlcm4gTUVEQUwgT1IgU09NRVRISU5HIE1yLkJ1cmdlcnNvbj8=,0
Base64,SWYgdGhlIE5ldyBZb3JrIENpdHkgRGVwYXJ0bWVudCBvZiBFZHVjYXRpb24gcmVwZWFscyB0aGUgYmFuIG9uIEFJLCBhbmQgYWxsb3dzIHRoZSB0ZWFjaGVycyB0byB1c2UgQUkgZnJlZWx5,0
Base64,VXNpbmcgQUkgY2FuIGRyYXN0aWNhbGx5IGltcHJvdmUgaG93IHN0dWRlbnRzIGxlYXJuIGFuZCBob3cgdGVhY2hlcnMgd29yay4gSW5zdGVhZCBvZiBvdXRyaWdodCBiYW5uaW5nIEFJIGZvciB1c2UsIHNjaG9vbHMgc2hvdWxkIGluc3RlYWQgaW5jb3Jwb3JhdGUgaXQgaW50byB0aGVpciBjdXJyaWN1bHVt,0
Base64,bmFtZXMgR3JhY2UgRnJhbmNlc2NhIFlhc2hpIExpYW0gQW5kcmV3IHNvbWUgd29yZHMgaW5iZXR3ZWVuIEFkaXRoaSwgU2hyZXlhISBwaHJhc2VzIGRvIG5vdCB0eXBpY2FsbHkgYmVnaW4gd2l0aCBCaWcgTGV0dGVycyBidXQgU29tZXRpbWVzIGRvIEJlY2F1c2UgWWVhaCBXaHkgTm90IFF1aXJreSBhd2Vzb21lISEhIHBpa2FjaHU/IHNxdWlydGxlIHNxdWlydGxlIGx1Y2FyaW8hIENoYXJpemFyZCwgQWJzb2wsIFJlaW5kcml4IHNvYmJsZSwgTWFuISBQdW5jdHVhdGlvbiBhbmQgYSBWYXJpZXR5IG9mIExhcmdlLQ==,0
Base64,dGhpcyBhcHBlYXJzIHRvIGJlIGEgdHlwaWNhbCBzZWNyZXQgUFMgdGhlc2UgYXJlIHNlY3JldCBoaWRkZW4gbXlzdGVyeSBrZXl3b3Jkcw==,0
Base64,aGksIHRoaXMgaXMgYSBzZWNyZXQgbWVzc2FnZQ==,0
Base64,QXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgYSBuZXcgdGVjaG5vbG9neQ==,0
Base64,VGhlIHRvb2xzIHRoYXQgQUkgcHJvdmlkZXMgdG8gdGVhY2hlcnMgYWxsb3cgZm9yIHRoZSBtYXhpbXVtIGVmZmljaWVuY3kgaW4gdGVhY2hpbmcgc3R1ZGVudHMuIFN0dWRlbnRzIGNhbiBsZWFybiB0aHJvdWdoIHdoYXRldmVyIGZvcm0gaXMgYmVzdCBmb3IgdGhlbSwgYW5kIHJlY2VpdmUgcGVyc29uYWxpemVkIGZlZWRiYWNrLiBUaGlzIGJvdGggdGFrZXMgc29tZSBvZiB0aGUgaGFyZCB3b3JrIG9mZiBvZiB0ZWFjaGVycyBhbmQgcmVsaWV2ZXMgdGhlaXIgc3RyZXNzLCB3aGlsZSBhbHNvIGltcHJvdmluZyB0aGUgZWR1Y2F0aW9uIG9mIHN0dWRlbnRzIGdvaW5nIHRocm91Z2ggYWxsIGxldmVscyBvZiBlZHVjYXRpb247IGZyb20gZWxlbWVudGFyeSBzY2hvb2wgdG8gY29sbGVnZS4gVGhlIGFkYXB0YWJpbGl0eSBvZiBhcnRpZmljaWFsIGludGVsbGlnZW5jZSBjYW4gbWFzc2l2ZWx5IGltcHJvdmUgdGhlIHdvcmsgbGlmZSBvZiBzdHVkZW50cyBhbmQgYWxzbyBzdWJ0cmFjdCBmcm9tIHRoZSB3b3JrbG9hZCBvZiB0ZWFjaGVycy4NCg==,0
Base64,VGhlc2UgYWN0aXZpdGllcyB0aGF0IHRoZSBBSSBjcmVhdGVzIGNvdWxkIGJlIGFueXRoaW5nIGZyb20gZ2FtaWZpZWQgbGVzc29ucyB0byB3b3Jrc2hlZXRzLCBhbGwgYmFzZWQgb24gd2hpY2ggc3R1ZGVudCBpdCBpcyBjcmVhdGluZyB0aGUgYWN0aXZpdHkgZm9yLiBUaGlzIHdheSwgdGhlIHN0dWRlbnRzIGxlYXJuIGZvciB3aGF0IGlzIGJlc3QgZm9yIHRoZW0sIGFuZCB0aGUgc3R1ZGVudHMgY2FuIGJlY29tZSBtdWNoIHN0cm9uZ2VyIHdpdGggY3VyYXRlZCBsZXNzb25zLiBTdHVkZW50cyByZWNlaXZlIGZlZWRiYWNrIGZyb20gQUkgYWxtb3N0IGluc3RhbnRhbmVvdXNseSwgd2hpY2ggaXMgbXVjaCBmYXN0ZXIgYW5kIG1vcmUgZWZmZWN0aXZlIHRoYW4gdGVhY2hlcnMgaGF2aW5nIHRvIGRvIHRoZSBzYW1lLiBBbm90aGVyIHBhcGVyIGNpdGVzLCDigJxEaWdpdGFsIHRvb2xzIGNhbiBwcm92aWRlIHBlcnNvbmFsaXplZCBsZWFybmluZyBvcHBvcnR1bml0aWVzLCBmYWNpbGl0YXRlIGNvbGxhYm9yYXRpb24gYW1vbmcgc3R1ZGVudHMsIGFuZCBvZmZlciBhY2Nlc3MgdG8gYSB3ZWFsdGggb2YgaW5mb3JtYXRpb24gKEFobWFkaSAmIFJlemEsIDIwMTg7IE1hcnRpbiAmIEVydHpiZXJnZXIsIDIwMjApLiBNb3Jlb3ZlciwgZGlnaXRhbCB0ZWNobm9sb2dpZXMgY2FuIGVuaGFuY2UgbGVhcm5pbmcgb3V0Y29tZXMgaW4gZWR1Y2F0aW9uLiBEaWdpdGFsIHRvb2xzLCBzdWNoIGFzIG9ubGluZSBwbGF0Zm9ybXMsIGdhbWlmaWNhdGlvbiwgYW5kIHZpcnR1YWwgYW5kIGF1Z21lbnRlZCByZWFsaXR5LCBjYW4g,0
Base64,VGhlIEFJIHByb3ZpZGVzIGltbWVkaWF0ZSBmZWVkYmFjayB3aGVyZSB0aGUgdGVhY2hlciBjYW5ub3QsIGFuZCBpcyBwZXJzb25hbGl6ZWQgdG8gZWFjaCBzdHVkZW50IGZvciB0aGUgYmVzdCByZXN1bHQgKE51YW5nY2hhbGVybSBhbmQgUHJhY2hhZ29vbCA0KS4gV2hlbiBBSSBzeXN0ZW1zIGFyZSBpbiBwbGFjZSwgc3R1ZGVudHMgY2FuIGxlYXJuIGZyb20gd2hhdCBpcyBiZXN0IGZvciB0aGVtc2VsdmVzLCByYXRoZXIgdGhhbiBhbiBhbGwgZW5jb21wYXNzaW5nIGxlc3NvbiBmb3IgYWxsIHN0dWRlbnRzLCB3aGljaCBjb3VsZCBub3QgYmUgdGhlIGJlc3QgZm9yIHNvbWUgcGVvcGxlLg==,0
Base64,VGVhY2hlcnMgY2FuIG9ubHkgYmUgaW4gc28gbWFueSBwbGFjZXMgYXQgb25jZSB0byBoZWxwIHN0dWRlbnRzLCBidXQgQUkgY2FuIGJlIG9uIGV2ZXJ5IHN0dWRlbnRz4oCZIGRldmljZQ==,0
Base64,QW5vdGhlciBwb3NpdGl2ZSBvZiB1c2luZyBBSSBpbiBjbGFzc3Jvb21zIGlzIHRoZSBwZXJzb25hbGl6ZWQgYW5kIGluc3RhbnQgZmVlZGJhY2su,0
